transaction_id,user_id,date,amount,category,merchant,currency,abs_amount,amount_log1p,month,day_of_week,is_weekend,rolling_amount_mean
tx_000261,74,2023-12-01,8.47,utilities,Uber,USD,8.47,2.248128907197987,2023-12,Friday,0,12.315000000000001
tx_001194,74,2024-01-17,16.57,transport,Starbucks,USD,16.57,2.866192902199006,2024-01,Wednesday,0,13.733333333333334
tx_000646,74,2024-01-20,8.65,rent,Shell,USD,8.65,2.2669579153508947,2024-01,Saturday,1,12.4625
tx_000607,74,2024-03-10,49.94,health,Spotify,USD,49.94,3.930648469551311,2024-03,Sunday,1,19.958
tx_000488,74,2024-04-11,15.8,transport,Amazon,USD,15.8,2.8213788864092133,2024-04,Thursday,0,19.265
tx_000138,74,2024-07-19,51.92,education,Walmart,USD,51.92,3.968781339246755,2024-07,Friday,0,23.93
tx_001075,74,2024-08-19,42.35,education,WholeFoods,USD,42.35,3.769306703226551,2024-08,Monday,0,27.671428571428574
tx_000195,74,2024-11-01,23.67,rent,LocalGym,USD,23.67,3.2055879305412653,2024-11,Friday,0,29.842857142857145
tx_000982,74,2024-12-30,3.54,investment,Uber,USD,3.54,1.5129270120532565,2024-12,Monday,0,27.981428571428573
tx_001071,75,2023-02-26,28.94,entertainment,WholeFoods,USD,28.94,3.3991953789914824,2023-02,Sunday,1,28.94
tx_000905,75,2023-03-26,14.63,investment,Starbucks,USD,14.63,2.749192144433385,2023-03,Sunday,1,21.785
tx_000704,75,2023-04-19,8.68,utilities,Spotify,USD,8.68,2.2700619012884857,2023-04,Wednesday,0,17.416666666666668
tx_000128,75,2023-05-28,5.7,transport,LocalGym,USD,5.7,1.9021075263969205,2023-05,Sunday,1,14.4875
tx_000118,75,2023-09-06,172.24,utilities,Starbucks,USD,172.24,5.154677916346426,2023-09,Wednesday,0,46.038
tx_001108,76,2023-04-15,77.3,groceries,Amazon,USD,77.3,4.360547602996758,2023-04,Saturday,1,77.3
tx_001061,76,2023-07-24,245.41,health,Walmart,USD,245.41,5.506996815251424,2023-07,Monday,0,161.355
tx_000992,76,2023-09-22,33.32,investment,Starbucks,USD,33.32,3.5357282746197614,2023-09,Friday,0,118.67666666666668
tx_001193,76,2023-11-04,127.1,rent,Walmart,USD,127.1,4.852811208902689,2023-11,Saturday,1,120.7825
tx_000852,76,2024-08-01,143.28,utilities,Spotify,USD,143.28,4.9717558560353385,2024-08,Thursday,0,125.282
tx_000474,77,2023-04-18,37.92,groceries,WholeFoods,USD,37.92,3.6615082573178044,2023-04,Tuesday,0,37.92
tx_000379,77,2023-08-20,8.59,utilities,Walmart,USD,8.59,2.2607208888953467,2023-08,Sunday,1,23.255000000000003
tx_000875,77,2023-12-14,32.48,rent,Amazon,USD,32.48,3.5109482456212744,2023-12,Thursday,0,26.33
tx_000111,77,2024-01-03,64.11,rent,Starbucks,USD,64.11,4.176078147248771,2024-01,Wednesday,0,35.775
tx_000585,77,2024-03-15,142.91,entertainment,LocalGym,USD,142.91,4.9691881041820825,2024-03,Friday,0,57.202
tx_000116,77,2024-07-14,24.51,utilities,Uber,USD,24.51,3.23907053215372,2024-07,Sunday,1,51.75333333333333
tx_000967,77,2024-12-04,67.01,utilities,WholeFoods,USD,67.01,4.219654753187547,2024-12,Wednesday,0,53.93285714285714
tx_000446,77,2024-12-09,12.6,transport,Starbucks,USD,12.6,2.6100697927420065,2024-12,Monday,0,50.315714285714286
tx_000871,78,2023-04-21,218.5,utilities,Shell,USD,218.5,5.391352232515226,2023-04,Friday,0,218.5
tx_000160,78,2023-07-16,19.97,entertainment,Uber,USD,19.97,3.0430928449138284,2023-07,Sunday,1,119.235
tx_000928,78,2023-10-19,45.18,health,Shell,USD,45.18,3.8325468039263493,2023-10,Thursday,0,94.55
tx_000164,78,2023-11-28,24.39,groceries,WholeFoods,USD,24.39,3.234355395716587,2023-11,Tuesday,0,77.01
tx_000237,78,2024-02-25,83.84,health,Uber,USD,83.84,4.440767129696482,2024-02,Sunday,1,78.376
tx_000668,78,2024-05-19,2.13,rent,Shell,USD,2.13,1.1410330045520618,2024-05,Sunday,1,65.66833333333334
tx_000290,78,2024-05-26,55.62,groceries,WholeFoods,USD,55.62,4.036362279683754,2024-05,Sunday,1,64.23285714285714
tx_001004,79,2023-01-23,252.51,transport,Starbucks,USD,252.51,5.535403269984952,2023-01,Monday,0,252.51
tx_000890,79,2023-03-09,13.79,entertainment,Uber,USD,13.79,2.6939512767227085,2023-03,Thursday,0,133.15
tx_000345,79,2023-04-08,29.93,investment,Uber,USD,29.93,3.4317265866969784,2023-04,Saturday,1,98.74333333333334
tx_000099,79,2023-10-11,2.25,investment,WholeFoods,USD,2.25,1.1786549963416462,2023-10,Wednesday,0,74.62
tx_000217,79,2024-12-20,23.05,utilities,Shell,USD,23.05,3.1801349965517702,2024-12,Friday,0,64.306
tx_001007,80,2023-01-26,1.83,utilities,Starbucks,USD,1.83,1.0402767116551463,2023-01,Thursday,0,1.83
tx_001188,80,2023-05-25,37.91,health,WholeFoods,USD,37.91,3.661251286996462,2023-05,Thursday,0,19.869999999999997
tx_001034,80,2023-10-09,2.85,rent,LocalGym,USD,2.85,1.3480731482996928,2023-10,Monday,0,14.196666666666665
tx_000196,80,2024-01-07,109.35,utilities,Uber,USD,109.35,4.703657132702745,2024-01,Sunday,1,37.985
tx_001039,80,2024-02-19,23.43,education,Uber,USD,23.43,3.195811885269649,2024-02,Monday,0,35.074
tx_001020,80,2024-02-22,8.34,investment,LocalGym,USD,8.34,2.234306252240751,2024-02,Thursday,0,30.618333333333336
tx_000998,80,2024-07-19,21.32,education,Amazon,USD,21.32,3.1054831375131102,2024-07,Friday,0,29.29
tx_001192,80,2024-08-13,18.24,rent,WholeFoods,USD,18.24,2.9569914452375605,2024-08,Tuesday,0,31.634285714285713
tx_000902,80,2024-09-04,35.15,investment,WholeFoods,USD,35.15,3.5876769486047735,2024-09,Wednesday,0,31.240000000000002
tx_000487,81,2023-09-05,6.81,groceries,LocalGym,USD,6.81,2.0554049638515948,2023-09,Tuesday,0,6.81
tx_000811,81,2023-09-08,86.36,utilities,Shell,USD,86.36,4.470037511996595,2023-09,Friday,0,46.585
tx_000176,81,2024-03-21,64.73,investment,Amazon,USD,64.73,4.185555442275485,2024-03,Thursday,0,52.63333333333333
tx_000688,81,2024-08-28,144.96,investment,Shell,USD,144.96,4.983332611568247,2024-08,Wednesday,0,75.715
tx_000567,82,2024-03-24,79.55,entertainment,Starbucks,USD,79.55,4.388878109622984,2024-03,Sunday,1,79.55
tx_001110,82,2024-06-24,11.86,education,Starbucks,USD,11.86,2.554121718809473,2024-06,Monday,0,45.705
tx_000898,82,2024-08-23,166.99,education,Spotify,USD,166.99,5.123904453822123,2024-08,Friday,0,86.13333333333333
tx_000003,83,2023-01-07,107.2,investment,Walmart,USD,107.2,4.6839813664123815,2023-01,Saturday,1,107.2
tx_000471,83,2023-11-12,15.37,groceries,Starbucks,USD,15.37,2.7954503913830435,2023-11,Sunday,1,61.285000000000004
tx_001159,83,2024-02-01,39.63,rent,Shell,USD,39.63,3.7045067099996354,2024-02,Thursday,0,54.06666666666666
tx_000065,84,2023-12-02,21.93,groceries,WholeFoods,USD,21.93,3.132446096869813,2023-12,Saturday,1,21.93
tx_001153,84,2024-05-23,7.33,transport,Shell,USD,7.33,2.1198634561787513,2024-05,Thursday,0,14.629999999999999
tx_000386,84,2024-08-17,9.83,rent,Starbucks,USD,9.83,2.382320061012899,2024-08,Saturday,1,13.030000000000001
tx_001056,84,2024-09-30,148.51,investment,Spotify,USD,148.51,5.007363280225836,2024-09,Monday,0,46.9
tx_000475,85,2023-05-21,77.34,investment,Walmart,USD,77.34,4.361058328237685,2023-05,Sunday,1,77.34
tx_000312,85,2023-07-22,40.66,rent,Uber,USD,40.66,3.729541435832826,2023-07,Saturday,1,59.0
tx_000698,85,2024-02-05,4.83,utilities,LocalGym,USD,4.83,1.763017000362401,2024-02,Monday,0,40.943333333333335
tx_000122,85,2024-03-08,230.97,investment,Amazon,USD,230.97,5.446608052960179,2024-03,Friday,0,88.45
tx_000997,85,2024-07-14,65.42,entertainment,Spotify,USD,65.42,4.195998215948601,2024-07,Sunday,1,83.844
tx_000013,85,2024-07-19,51.29,education,WholeFoods,USD,51.29,3.956805148200039,2024-07,Friday,0,78.41833333333334
tx_000639,85,2024-09-06,16.59,groceries,LocalGym,USD,16.59,2.8673305587494666,2024-09,Friday,0,69.58571428571427
tx_000240,85,2024-09-10,89.33,transport,Spotify,USD,89.33,4.503469631161752,2024-09,Tuesday,0,71.29857142857144
tx_000917,85,2024-12-05,19.08,rent,Starbucks,USD,19.08,2.9997242948235283,2024-12,Thursday,0,68.21571428571428
tx_000435,86,2023-02-25,54.52,utilities,Amazon,USD,54.52,4.016743316198549,2023-02,Saturday,1,54.52
tx_000957,86,2023-03-01,28.8,investment,Shell,USD,28.8,3.3945083935113587,2023-03,Wednesday,0,41.660000000000004
tx_000433,86,2023-07-24,31.77,entertainment,WholeFoods,USD,31.77,3.489513462710723,2023-07,Monday,0,38.36333333333334
tx_000134,86,2024-08-16,35.68,education,LocalGym,USD,35.68,3.602231647388264,2024-08,Friday,0,37.6925
tx_000251,86,2024-09-30,62.57,rent,Uber,USD,62.57,4.152141660948318,2024-09,Monday,0,42.668
tx_000232,87,2023-04-10,65.23,education,Shell,USD,65.23,4.193133532496888,2023-04,Monday,0,65.23
tx_000392,87,2023-06-14,18.52,rent,Starbucks,USD,18.52,2.9714395809849465,2023-06,Wednesday,0,41.875
tx_000666,87,2023-08-12,42.82,education,Spotify,USD,42.82,3.7800903341673204,2023-08,Saturday,1,42.190000000000005
tx_000579,87,2024-03-27,9.67,investment,Walmart,USD,9.67,2.367436065313662,2024-03,Wednesday,0,34.06
tx_000373,87,2024-05-29,11.88,investment,Uber,USD,11.88,2.5556757206762075,2024-05,Wednesday,0,29.624000000000002
tx_000169,87,2024-09-07,29.28,transport,LocalGym,USD,29.28,3.410487428569248,2024-09,Saturday,1,29.566666666666666
tx_000909,87,2024-10-13,40.75,education,LocalGym,USD,40.75,3.7316994512968646,2024-10,Sunday,1,31.164285714285715
tx_000066,88,2024-03-22,37.96,transport,Walmart,USD,37.96,3.6625354787743345,2024-03,Friday,0,37.96
tx_000712,88,2024-07-22,8.95,education,Walmart,USD,8.95,2.2975725511705014,2024-07,Monday,0,23.455
tx_000502,88,2024-08-31,17.9,entertainment,Spotify,USD,17.9,2.9391619220655967,2024-08,Saturday,1,21.603333333333335
tx_001168,88,2024-10-08,2.61,investment,LocalGym,USD,2.61,1.2837077723447896,2024-10,Tuesday,0,16.855
tx_001082,89,2023-10-28,21.11,rent,Shell,USD,21.11,3.096029994869355,2023-10,Saturday,1,21.11
tx_000473,89,2023-10-29,99.35,investment,Shell,USD,99.35,4.608664075242347,2023-10,Sunday,1,60.23
tx_000588,89,2023-11-05,8.44,utilities,Uber,USD,8.44,2.244955980157409,2023-11,Sunday,1,42.96666666666667
tx_001129,89,2024-02-16,38.48,investment,Shell,USD,38.48,3.675794214565281,2024-02,Friday,0,41.845
tx_000623,89,2024-05-26,19.2,investment,Amazon,USD,19.2,3.005682604407159,2024-05,Sunday,1,37.315999999999995
tx_000743,89,2024-11-18,1.21,groceries,WholeFoods,USD,1.21,0.7929925155296614,2024-11,Monday,0,31.298333333333332
tx_000456,90,2023-02-25,44.28,investment,LocalGym,USD,44.28,3.8128654338949275,2023-02,Saturday,1,44.28
tx_000693,90,2023-06-12,280.74,education,Spotify,USD,280.74,5.640984659832161,2023-06,Monday,0,162.51
tx_000779,90,2023-12-13,10.34,education,Walmart,USD,10.34,2.428336298299606,2023-12,Wednesday,0,111.78666666666665
tx_000556,90,2024-01-27,45.64,utilities,Walmart,USD,45.64,3.842458542042237,2024-01,Saturday,1,95.25
tx_000861,90,2024-11-30,97.73,education,LocalGym,USD,97.73,4.592388851623358,2024-11,Saturday,1,95.74600000000001
tx_000263,91,2023-01-08,27.62,health,Spotify,USD,27.62,3.3541057741283047,2023-01,Sunday,1,27.62
tx_000793,91,2023-06-08,13.58,investment,Spotify,USD,13.58,2.6796507265805123,2023-06,Thursday,0,20.6
tx_001072,91,2023-08-17,76.92,investment,Starbucks,USD,76.92,4.3556826593342794,2023-08,Thursday,0,39.373333333333335
tx_000273,91,2023-11-17,19.51,transport,Shell,USD,19.51,3.0209125720842893,2023-11,Friday,0,34.4075
tx_000938,91,2024-12-03,26.78,entertainment,WholeFoods,USD,26.78,3.3243163373261977,2024-12,Tuesday,0,32.882
tx_000028,92,2023-03-15,66.82,health,Starbucks,USD,66.82,4.2168571366974925,2023-03,Wednesday,0,66.82
tx_001048,92,2023-11-30,48.18,groceries,Shell,USD,48.18,3.8954870367880465,2023-11,Thursday,0,57.5
tx_000254,92,2023-12-04,216.83,investment,Spotify,USD,216.83,5.383714942060265,2023-12,Monday,0,110.61000000000001
tx_000718,92,2024-03-24,32.26,health,Spotify,USD,32.26,3.5043554737647815,2024-03,Sunday,1,91.02250000000001
tx_001047,92,2024-04-27,17.27,education,LocalGym,USD,17.27,2.9052603703899154,2024-04,Saturday,1,76.272
tx_000332,92,2024-11-29,-141.07,transport,Spotify,USD,141.07,4.956319893883986,2024-11,Friday,0,40.04833333333334
tx_000112,93,2023-01-12,94.52,health,Starbucks,USD,94.52,4.559335649644292,2023-01,Thursday,0,94.52
tx_000625,93,2023-01-28,73.01,utilities,Walmart,USD,73.01,4.304200219209375,2023-01,Saturday,1,83.765
tx_000936,93,2023-02-18,33.84,investment,Amazon,USD,33.84,3.5507661519843023,2023-02,Saturday,1,67.12333333333333
tx_000840,94,2023-01-12,126.48,groceries,Walmart,USD,126.48,4.847959489549136,2023-01,Thursday,0,126.48
tx_000643,94,2023-03-02,148.06,investment,Walmart,USD,148.06,5.004348909453547,2023-03,Thursday,0,137.27
tx_000202,94,2023-08-30,3.91,rent,WholeFoods,USD,3.91,1.5912739418064292,2023-08,Wednesday,0,92.81666666666668
tx_000287,94,2024-01-10,19.66,groceries,Starbucks,USD,19.66,3.0281994636914926,2024-01,Wednesday,0,74.5275
tx_000050,94,2024-01-13,38.79,groceries,Amazon,USD,38.79,3.683615624438837,2024-01,Saturday,1,67.38000000000001
tx_000534,94,2024-02-06,33.44,education,Uber,USD,33.44,3.53921867955953,2024-02,Tuesday,0,61.723333333333336
tx_000622,94,2024-04-08,42.76,entertainment,WholeFoods,USD,42.76,3.7787201581137255,2024-04,Monday,0,59.01428571428572
tx_000382,94,2024-11-13,2.13,utilities,Spotify,USD,2.13,1.1410330045520618,2024-11,Wednesday,0,41.25
tx_000553,95,2023-12-26,31.79,rent,Spotify,USD,31.79,3.4901235908565567,2023-12,Tuesday,0,31.79
tx_000754,95,2024-03-19,45.3,groceries,Spotify,USD,45.3,3.835141961092188,2024-03,Tuesday,0,38.545
tx_000450,95,2024-07-28,35.01,education,WholeFoods,USD,35.01,3.583796677660784,2024-07,Sunday,1,37.36666666666667
tx_000921,95,2024-12-02,1.15,investment,Shell,USD,1.15,0.7654678421395714,2024-12,Monday,0,28.3125
tx_000569,95,2024-12-25,42.84,health,Uber,USD,42.84,3.7805466426397603,2024-12,Wednesday,0,31.218
tx_000380,96,2023-03-07,19.7,health,Starbucks,USD,19.7,3.0301337002713233,2023-03,Tuesday,0,19.7
tx_000722,96,2023-03-09,83.2,transport,LocalGym,USD,83.2,4.4331949212482815,2023-03,Thursday,0,51.45
tx_000591,96,2023-06-14,2.0,entertainment,Spotify,USD,2.0,1.0986122886681098,2023-06,Wednesday,0,34.96666666666667
tx_001079,96,2024-09-24,171.11,education,Amazon,USD,171.11,5.14813380728189,2024-09,Tuesday,0,69.0025
tx_000640,97,2023-01-13,105.41,transport,WholeFoods,USD,105.41,4.6672995574536404,2023-01,Friday,0,105.41
tx_000783,97,2024-03-21,219.84,education,Shell,USD,219.84,5.397438457415844,2024-03,Thursday,0,162.625
tx_001010,97,2024-06-09,22.07,utilities,Spotify,USD,22.07,3.138533072185662,2024-06,Sunday,1,115.77333333333333
tx_000755,97,2024-07-30,138.0,utilities,LocalGym,USD,138.0,4.9344739331306915,2024-07,Tuesday,0,121.33
tx_001060,97,2024-12-27,152.85,groceries,WholeFoods,USD,152.85,5.035978101768051,2024-12,Friday,0,127.63399999999999
tx_000241,98,2023-03-31,66.28,education,Spotify,USD,66.28,4.208863015664693,2023-03,Friday,0,66.28
tx_000277,98,2023-09-06,82.89,transport,Shell,USD,82.89,4.429506416858203,2023-09,Wednesday,0,74.58500000000001
tx_000830,98,2023-09-21,7.74,utilities,LocalGym,USD,7.74,2.167910189667444,2023-09,Thursday,0,52.303333333333335
tx_000926,98,2023-12-05,2.27,health,Shell,USD,2.27,1.184789984909162,2023-12,Tuesday,0,39.795
tx_000077,98,2024-01-10,26.61,investment,Amazon,USD,26.61,3.3181780259420632,2024-01,Wednesday,0,37.158
tx_000774,98,2024-02-18,85.96,rent,Amazon,USD,85.96,4.465448242812954,2024-02,Sunday,1,45.291666666666664
tx_000440,98,2024-07-25,43.69,entertainment,Starbucks,USD,43.69,3.79974976294536,2024-07,Thursday,0,45.06285714285714
tx_000856,98,2024-12-01,142.2,health,Uber,USD,142.2,4.964242254526545,2024-12,Sunday,1,55.90857142857143
tx_000970,99,2023-08-05,56.95,transport,Walmart,USD,56.95,4.059580569785761,2023-08,Saturday,1,56.95
tx_000635,99,2023-10-16,144.74,health,Uber,USD,144.74,4.981824212242136,2023-10,Monday,0,100.845
tx_000969,99,2023-11-17,11.59,transport,Spotify,USD,11.59,2.532902848056256,2023-11,Friday,0,71.09333333333333
tx_000072,99,2024-02-19,130.5,education,WholeFoods,USD,130.5,4.879006851617819,2024-02,Monday,0,85.945
tx_000769,99,2024-04-14,52.68,entertainment,Amazon,USD,52.68,3.9830404926634264,2024-04,Sunday,1,79.292
tx_000551,99,2024-05-08,8.4,entertainment,Shell,USD,8.4,2.2407096892759584,2024-05,Wednesday,0,67.47666666666667
tx_000163,99,2024-11-07,26.18,transport,Walmart,USD,26.18,3.3024814087229974,2024-11,Thursday,0,61.57714285714286
tx_000828,99,2024-11-25,35.54,health,LocalGym,USD,35.54,3.5984075509498608,2024-11,Monday,0,58.51857142857143
tx_000304,100,2023-03-24,25.66,utilities,WholeFoods,USD,25.66,3.2831643147505627,2023-03,Friday,0,25.66
tx_000647,100,2023-03-31,50.31,transport,Uber,USD,50.31,3.9378856649538734,2023-03,Friday,0,37.985
tx_001008,100,2023-06-15,138.25,education,Uber,USD,138.25,4.9362708788073935,2023-06,Thursday,0,71.40666666666667
tx_000912,100,2024-03-07,15.42,education,Amazon,USD,15.42,2.7985001040242823,2024-03,Thursday,0,57.41
tx_000035,100,2024-11-21,118.61,transport,Walmart,USD,118.61,4.784236450061373,2024-11,Thursday,0,69.65
tx_001116,101,2023-03-15,9.0,rent,Uber,USD,9.0,2.302585092994046,2023-03,Wednesday,0,9.0
tx_000346,101,2024-04-21,26.3,utilities,Uber,USD,26.3,3.3068867021909143,2024-04,Sunday,1,17.65
tx_000052,101,2024-12-23,24.97,investment,LocalGym,USD,24.97,3.256942025674657,2024-12,Monday,0,20.09
tx_000728,102,2023-05-31,77.15,health,Spotify,USD,77.15,4.358630056867486,2023-05,Wednesday,0,77.15
tx_000011,102,2024-01-06,105.3,groceries,Spotify,USD,105.3,4.666265285347902,2024-01,Saturday,1,91.225
tx_000208,102,2024-05-25,151.38,investment,Walmart,USD,151.38,5.026377401044863,2024-05,Saturday,1,111.27666666666666
tx_000274,102,2024-07-27,127.11,rent,Shell,USD,127.11,4.852889269868342,2024-07,Saturday,1,115.235
tx_000715,103,2023-01-25,15.31,groceries,Uber,USD,15.31,2.7917784166329227,2023-01,Wednesday,0,15.31
tx_000018,103,2023-12-15,30.16,entertainment,Shell,USD,30.16,3.4391352210025476,2023-12,Friday,0,22.735
tx_000144,104,2023-01-06,77.29,rent,Starbucks,USD,77.29,4.360419880919823,2023-01,Friday,0,77.29
tx_000104,104,2023-02-12,118.43,health,Amazon,USD,118.43,4.782730425680335,2023-02,Sunday,1,97.86000000000001
tx_000234,104,2023-12-07,14.98,health,WholeFoods,USD,14.98,2.7713379403381286,2023-12,Thursday,0,70.23333333333333
tx_001196,104,2024-09-30,72.85,rent,Spotify,USD,72.85,4.302036008977389,2024-09,Monday,0,70.8875
tx_001055,105,2023-03-25,60.66,entertainment,Starbucks,USD,60.66,4.121635422458004,2023-03,Saturday,1,60.66
tx_000935,105,2024-05-28,32.84,transport,WholeFoods,USD,32.84,3.521643534738023,2024-05,Tuesday,0,46.75
tx_000559,105,2024-07-21,9.33,education,Uber,USD,9.33,2.3350522831315472,2024-07,Sunday,1,34.276666666666664
tx_000517,105,2024-10-25,36.26,transport,Starbucks,USD,36.26,3.6179203651734424,2024-10,Friday,0,34.7725
tx_000727,106,2023-01-26,173.46,rent,Shell,USD,173.46,5.161695489005073,2023-01,Thursday,0,173.46
tx_000329,106,2023-08-27,14.9,transport,Walmart,USD,14.9,2.766319109226186,2023-08,Sunday,1,94.18
tx_000762,106,2023-08-27,20.39,transport,Uber,USD,20.39,3.062923523094314,2023-08,Sunday,1,69.58333333333333
tx_000060,106,2023-11-28,33.22,health,Shell,USD,33.22,3.5328102684640474,2023-11,Tuesday,0,60.4925
tx_000964,106,2024-02-25,50.83,education,Starbucks,USD,50.83,3.947969132201615,2024-02,Sunday,1,58.56
tx_000047,106,2024-03-25,72.28,rent,Uber,USD,72.28,4.294287720365875,2024-03,Monday,0,60.84666666666667
tx_000807,106,2024-05-13,40.9,transport,Starbucks,USD,40.9,3.735285826928092,2024-05,Monday,0,57.99714285714286
tx_000605,106,2024-07-06,57.28,investment,Walmart,USD,57.28,4.065258981327004,2024-07,Saturday,1,41.4
tx_000500,106,2024-09-02,94.22,investment,Walmart,USD,94.22,4.556190003766373,2024-09,Monday,0,52.73142857142857
tx_001023,107,2023-04-11,610.1,education,WholeFoods,USD,610.1,6.4152606119008695,2023-04,Tuesday,0,610.1
tx_000690,107,2023-09-18,24.99,transport,Walmart,USD,24.99,3.2577118486533987,2023-09,Monday,0,317.545
tx_000102,107,2024-01-19,144.55,health,Spotify,USD,144.55,4.980519670191632,2024-01,Friday,0,259.88000000000005
tx_000315,107,2024-03-24,18.24,transport,Shell,USD,18.24,2.9569914452375605,2024-03,Sunday,1,199.47
tx_001144,107,2024-07-12,44.28,entertainment,Amazon,USD,44.28,3.8128654338949275,2024-07,Friday,0,168.43200000000002
tx_000083,107,2024-10-02,54.94,rent,WholeFoods,USD,54.94,4.024279687773814,2024-10,Wednesday,0,149.51666666666668
tx_000536,108,2023-01-29,34.43,investment,Shell,USD,34.43,3.5675589188773804,2023-01,Sunday,1,34.43
tx_001171,108,2023-12-01,6.76,groceries,Amazon,USD,6.76,2.048982334195127,2023-12,Friday,0,20.595
tx_000765,108,2023-12-25,13.57,investment,Walmart,USD,13.57,2.6789646202071133,2023-12,Monday,0,18.253333333333334
tx_000465,108,2024-04-23,85.09,groceries,Amazon,USD,85.09,4.455393260669863,2024-04,Tuesday,0,34.9625
tx_000136,108,2024-08-10,32.81,entertainment,Shell,USD,32.81,3.520756616719795,2024-08,Saturday,1,34.532
tx_000831,109,2023-04-29,40.1,investment,Shell,USD,40.1,3.716008121502189,2023-04,Saturday,1,40.1
tx_000009,109,2023-05-16,21.8,entertainment,Uber,USD,21.8,3.126760535960395,2023-05,Tuesday,0,30.950000000000003
tx_001050,109,2023-05-30,84.4,transport,WholeFoods,USD,84.4,4.447346100794524,2023-05,Tuesday,0,48.76666666666667
tx_000412,109,2024-05-12,20.13,groceries,Spotify,USD,20.13,3.0506938316279655,2024-05,Sunday,1,41.6075
tx_000624,109,2024-08-06,9.99,groceries,Starbucks,USD,9.99,2.39698576841553,2024-08,Tuesday,0,35.284000000000006
tx_000408,109,2024-08-29,3.68,education,Shell,USD,3.68,1.5432981099295553,2024-08,Thursday,0,30.01666666666667
tx_000395,109,2024-10-05,44.89,groceries,Walmart,USD,44.89,3.8262472284067424,2024-10,Saturday,1,32.14142857142857
tx_001015,109,2024-12-23,47.82,health,Shell,USD,47.82,3.888140064964814,2024-12,Monday,0,33.244285714285716
tx_001146,110,2023-01-04,2.96,utilities,LocalGym,USD,2.96,1.3762440252663892,2023-01,Wednesday,0,2.96
tx_000005,110,2023-09-08,216.57,education,Shell,USD,216.57,5.382520637830111,2023-09,Friday,0,109.765
tx_001139,110,2023-10-22,3.36,entertainment,Amazon,USD,3.36,1.4724720573609429,2023-10,Sunday,1,74.29666666666667
tx_000209,110,2024-10-27,47.81,education,Amazon,USD,47.81,3.887935209899056,2024-10,Sunday,1,67.675
tx_000745,111,2023-03-13,43.4,health,Amazon,USD,43.4,3.7932394694381792,2023-03,Monday,0,43.4
tx_000813,111,2024-05-26,1.44,investment,Uber,USD,1.44,0.8919980393051105,2024-05,Sunday,1,22.419999999999998
tx_000732,111,2024-10-08,28.39,transport,Uber,USD,28.39,3.380654480430826,2024-10,Tuesday,0,24.41
tx_000691,112,2023-04-14,12.6,health,Walmart,USD,12.6,2.6100697927420065,2023-04,Friday,0,12.6
tx_000939,112,2023-12-09,112.08,entertainment,Amazon,USD,112.08,4.72809553282539,2023-12,Saturday,1,62.339999999999996
tx_001001,112,2024-02-05,19.25,health,Amazon,USD,19.25,3.0081547935525483,2024-02,Monday,0,47.97666666666667
tx_000887,112,2024-07-31,10.3,rent,LocalGym,USD,10.3,2.424802725718295,2024-07,Wednesday,0,38.5575
tx_000121,112,2024-11-16,28.25,entertainment,Starbucks,USD,28.25,3.3758795736778655,2024-11,Saturday,1,36.495999999999995
tx_000600,113,2024-06-12,4.34,utilities,Starbucks,USD,4.34,1.6752256529721035,2024-06,Wednesday,0,4.34
tx_000705,114,2023-01-15,24.2,rent,Uber,USD,24.2,3.2268439945173775,2023-01,Sunday,1,24.2
tx_000033,114,2023-03-08,15.4,transport,Walmart,USD,15.4,2.797281334830153,2023-03,Wednesday,0,19.8
tx_000929,114,2023-04-29,60.7,education,Spotify,USD,60.7,4.122283930911342,2023-04,Saturday,1,33.43333333333334
tx_000563,114,2023-08-25,45.86,investment,Shell,USD,45.86,3.8471644330796497,2023-08,Friday,0,36.54
tx_000888,114,2023-11-23,79.25,utilities,Uber,USD,79.25,4.385146762010125,2023-11,Thursday,0,45.082
tx_001191,114,2024-04-10,63.18,health,LocalGym,USD,63.18,4.161691635681711,2024-04,Wednesday,0,48.09833333333333
tx_000226,114,2024-08-21,38.56,entertainment,LocalGym,USD,38.56,3.6778185067545115,2024-08,Wednesday,0,46.73571428571428
tx_001018,114,2024-08-23,30.58,rent,Amazon,USD,30.58,3.452524008827496,2024-08,Friday,0,47.64714285714286
tx_000922,114,2024-12-09,57.97,entertainment,Starbucks,USD,57.97,4.077028840012413,2024-12,Monday,0,53.72857142857142
tx_000398,115,2023-01-27,2.02,health,Shell,USD,2.02,1.1052568313867783,2023-01,Friday,0,2.02
tx_000937,115,2024-08-06,35.74,groceries,Starbucks,USD,35.74,3.6038660797869797,2024-08,Tuesday,0,18.880000000000003
tx_000674,115,2024-10-21,16.15,health,Amazon,USD,16.15,2.8419981736119486,2024-10,Monday,0,17.970000000000002
tx_000511,116,2024-01-27,35.27,transport,Starbucks,USD,35.27,3.590990953294811,2024-01,Saturday,1,35.27
tx_000449,116,2024-05-26,39.5,entertainment,Walmart,USD,39.5,3.7013019741124933,2024-05,Sunday,1,37.385000000000005
tx_000308,116,2024-12-04,88.06,groceries,Amazon,USD,88.06,4.489310299893557,2024-12,Wednesday,0,54.27666666666667
tx_001035,116,2024-12-12,141.76,entertainment,Amazon,USD,141.76,4.961164898621959,2024-12,Thursday,0,76.14750000000001
tx_000383,117,2023-03-22,39.32,health,Spotify,USD,39.32,3.696847623763113,2023-03,Wednesday,0,39.32
